-135.632,63.2505,1
-135.744,63.2672,1
-125.391,71.3974,1
-119.259,74.4433,1
-113.964,72.9158,1
-108.835,73.4238,1
-104.022,75.1591,1
-85.7847,92.8479,1
-83.9369,94.251,1
-81.6325,94.6133,1
-73.2175,93.6339,1
-65.6637,91.7669,1
-63.5372,97.9839,1
