-135.027,62.169,1
-118.885,74.0675,2
-113.9,72.0288,2
-95.1976,84.3282,3
-89.2545,85.8987,3
-88.2894,90.2513,3
-85.0323,94.1726,3
-73.5588,93.5917,3
-64.2698,90.9446,3
-62.963094527799,99.0915612965926,4
